td_id,ordenes,money,CuadranteMoney,CuadranteOrdenes,Cuadrante_Final
aa0f2885-7d5b-44df-ab7c-a32b55a1bf10,2,97900.0,Warm,Newbie,"2,1"
aa1037994efee892eb000f2c4b3cc2829065231ab8c224c6a5e26118421446a4,2,333453.33999999997,Hot,Newbie,"3,1"
aa1165b4cb39788c4dabae546e5434d4c9fef856b9368b3a74ffb80ea7f5a148,4,144764.21,Warm,Regular,"2,2"
aa126b6c1da1b459626af4c9185b1a4cdb0f12139f8f924151ec2bbcb98ca6d0,2,165746.71000000002,Warm,Newbie,"2,1"
aa15279e620553adc69e20b50d779a55bbb9176ed9f445a23eafcdab4d409a28,3,194400.0,Hot,Regular,"3,2"
aa193da4d094e3d3ccea0900cf9aaa065cb8da872f9e1539de93b1156fc78cb6,2,104200.0,Warm,Newbie,"2,1"
aa1d8121cbea892a46d317766f58ef198b45c4413c1c4aef044a011559e8eb7c,3,76998.12,Cold,Regular,"1,2"
aa219a7972c19cb08a9bceaff289cfbca676a1b1824b0f45521620771b598438,4,74300.0,Cold,Regular,"1,2"
aa24d03d98c2d8da3da1036dc64082b35b0d78d1f07f5708a5c49da9bc247343,3,174480.0,Warm,Regular,"2,2"
aa2700b8f0df83b6c8fcd93a99e6403e77ff6e448435be52a8de7dda3f020842,3,59174.99,Cold,Regular,"1,2"
aa27b6f2812363326e61bdfd3cd10063399f52d35310c733081a111c63ea7674,3,200067.31,Hot,Regular,"3,2"
aa3295e62001ce70e9979f2993879f55cd7fc14824a0c0323a684af73ef40e89,3,120196.20999999999,Warm,Regular,"2,2"
aa33550b-c887-4876-bf32-7da9cca9dc60,3,37499.76,Cold,Regular,"1,2"
aa35cdeedfcc8ce0cd54f01a349ae556307d865d0b54e49c140b58f86a25b646,10,157349.76,Warm,Top,"2,3"
aa44538e1efa3fcb3a4812120ced5d4f1a942b9450902471935454f37e171f30,9,581340.0,Hot,Top,"3,3"
aa44e2fdb4d381f4e0aee51990ff1ee69d326d25aac8243c8c1adc69bd8c1cbf,2,107900.0,Warm,Newbie,"2,1"
aa49046f05c070ad7d5deb4be516f4dd0df89f33235094ea9d24a12987f55033,4,257125.2,Hot,Regular,"3,2"
aa4d2bae5fff24c698817cbdedf47fce6ad709276d2e4ba5b7582fe90c3a2e91,2,313800.0,Hot,Newbie,"3,1"
aa54f935-6aa0-43e5-9878-282b8b39284f,5,183425.0,Hot,Top,"3,3"
aa553e12da4fe55e6e9d41dbb1db80da68a5d0acc8da3615445b271d34edb19b,2,42679.84,Cold,Newbie,"1,1"
aa5e378b8694ceb574e7e518cf0899d570d042b11148541c70b104bdfbc84783,2,80052.98000000001,Cold,Newbie,"1,1"
aa5e3db1b2c0ee475062002e65549f9a8dd026dff6c2f2c4505abc0709babe98,2,86800.0,Cold,Newbie,"1,1"
aa61274e289e1de674105583d0364186307051fa3229d09a8e9dc061091650f0,6,79759.65999999999,Cold,Top,"1,3"
aa676f0967c2a068c6527a7bd852a94bb723e107666ea2244e5433843aeb089a,3,271380.0,Hot,Regular,"3,2"
aa6a4ba250a81d0cb6352634a92d00f39fb59d5e3dd5a11cac0ffea86e29f52f,2,37000.0,Cold,Newbie,"1,1"
aa6f2f0530f0b51449f3b3b8ac5bc4ffc0eee319a3f4414ee95f7239785fe915,2,20000.0,Cold,Newbie,"1,1"
aa6f84f0ecd31165435f3341fc5f1e1e65b557080a130dcf53492c5a9713a8d9,2,30400.0,Cold,Newbie,"1,1"
aa77638da30cb7aa80349e8373b9730879c28e67963ca291fff70561d2c35ed2,2,38100.0,Cold,Newbie,"1,1"
aa777ebe5f1e639a95b2f9d83eb058f050b236ded65138ccd13d9c921ca32666,3,319790.0,Hot,Regular,"3,2"
aa7b40cbfbad14f9e93176e117e8dfdeb6b403158619fa4b320fe52d7bcf762c,2,100700.0,Warm,Newbie,"2,1"
aa884c1c609f9f7a991a5ca873c025623c360c1833ec8cfaff65b2e116c1bebe,3,119600.0,Warm,Regular,"2,2"
aa88c537df549b93247b45344a92c5c44c3d058ff77bb97b3384f2f155c9e61d,2,32000.0,Cold,Newbie,"1,1"
aa8e5b438e747e84e3594cbb2a5d257f5b8119b7550e8f29bc8ba1f6ea3c135c,2,97720.0,Warm,Newbie,"2,1"
aa8e7b1131b55dcc52cbdc125dcef15b62b7dc9e70b1ffc27d9163330052f882,3,171100.0,Warm,Regular,"2,2"
aa8f7a00864339e95477af4752754ddac7c8c36c2e27156fbb4e0e3a33c1e803,2,123450.0,Warm,Newbie,"2,1"
aa940f116fbe5cf84fb903e2057f5a0ca32a1baaf5af5b88540084c210f9a39d,7,81070.17,Cold,Top,"1,3"
aa951611c79ea4fcca35b0e5f8d0cd796d434d40eb883ad127ca0c2c0c157aae,3,169600.0,Warm,Regular,"2,2"
aa994799646fe38349063b6eb8fdf1fb4c3f4e1f101e2bd374e703fe97e87bd4,4,233520.0,Hot,Regular,"3,2"
aa9b709c03ce5f05c8a5de5b26ad4dc88b0f7464ccf91ad08f636a8a1a362d31,3,167500.0,Warm,Regular,"2,2"
aa9ea96212ab9b59177e50d563b475d028d26a233336d3e7aaa15309abb90b44,21,608659.8400000001,Hot,Top,"3,3"
aa9f96c13b9b9699d8518aefc2d3b296d4e055d866bb9e85a5bdfe4300879e45,18,413401.06999999995,Hot,Top,"3,3"
aaa5c81a9a86761414bf774a20ae52987e21172469f29cece116ebe055d3a116,2,107249.16,Warm,Newbie,"2,1"
aaa6171b41e2f15c95c1563fdee5b788017749e3ea9c2e30a5b2c8417e0069df,2,72110.64,Cold,Newbie,"1,1"
aaaf7afd-f035-405f-94e2-153594f2bde4,62,2513494.5199999996,Hot,Top,"3,3"
aab193ce6aa51e6f292abab3096a2694e6315cd0dfda1d25d8a21c6230dbf68e,2,14615.0,Cold,Newbie,"1,1"
aab243e43755834c592ffe5b219ecd3333966939d118acb1cf5d1abb535d9c03,2,83180.0,Cold,Newbie,"1,1"
aab60c57785f316d2c051a05b61815d7ca0784724dbda11b2058c5a4bfc0f533,2,124999.20000000001,Warm,Newbie,"2,1"
aab60dd5126ff750ac785bf4f2bab53b5d7c1ca17b87cfce035284fc3278e8ea,2,205000.0,Hot,Newbie,"3,1"
aac2c281377b7c40d71eb333c38ccfabbae2045d55760d22669a5a997ec791b7,15,788161.12,Hot,Top,"3,3"
aac35bab089f1d5a39a6d3ce8fae4863416dbf9f72a91f8d56c9f0f619461031,6,305800.0,Hot,Top,"3,3"
aacd6685c1a1f039f824feb82105047b09142295bbfb92091a638caa15296565,8,433920.0,Hot,Top,"3,3"
aad2b4a4deb1106f99c986b71a57eee7737d833f427af8dda89c4f3cf1bea7ba,3,399960.0,Hot,Regular,"3,2"
aad34b9de9f7b6b5f0dde34647722ec792d7b92b0e6e88dc8ee1d52c11133269,3,167100.0,Warm,Regular,"2,2"
aad3636d27b10066a300757fe7d8af7f074f7d6ba0443ccfce8e4c828308940a,2,149999.04,Warm,Newbie,"2,1"
aad5bcf87534dee0a844a6315237e1cc3daa234d8f4801f32953678fcf53f2e1,2,24500.0,Cold,Newbie,"1,1"
aad68573d3f7af6f9622d12a012f7e539bfd5143d30b6e783b02b6c495ace7dd,3,290154.95999999996,Hot,Regular,"3,2"
aad6e53f5c09e87a352b1add4096146d896a14e6d18a9dd2629b3ac78dad0ec9,28,1698008.06,Hot,Top,"3,3"
aada9e3dfb4bda33fe964bf49c001b82523361436a5169f42d76e473d1ed98eb,6,125494.37999999999,Warm,Top,"2,3"
aadbbb27f71dbe1d5087cb6f2bbb4272b525cdb54a6fbb7e3adbd676e1d9dde3,5,96000.0,Warm,Top,"2,3"
aadf588ef8ba169ed3335f614df34d5a259bd07c998d6a4bfd90261023ba0055,10,237997.11,Hot,Top,"3,3"
aae8ec2c83856e2fdb7c1340360df1934563dea1f3c332c79b856d75a09747cc,4,284900.0,Hot,Regular,"3,2"
aaecd63c795fdf8fb7a3adf569fc132f9895956148d2528141602419817d77dc,9,452958.0,Hot,Top,"3,3"
aaed66912a7b32424213ad538b2b042da0f8086c8a7e11b89ae8224ba8dc9c51,2,39499.92,Cold,Newbie,"1,1"
aaefee765cf142b783a9ba166d9d9a54d0082d95e5f0ea5deb06e91ebdca5158,14,180412.1,Hot,Top,"3,3"
aaf06864-3e9e-43a3-a98c-d8371a426a35,9,474540.0,Hot,Top,"3,3"
aaf5becd-0d5e-4b49-add2-698514d7f629,2,111500.0,Warm,Newbie,"2,1"
aaf5fd2b1492ea7724da52446f4ac6cf0d158fa28c4abfaa93de7bf977a30052,2,24000.0,Cold,Newbie,"1,1"
aafa2dd78b79f5eb7d8d21504532e948869f7c4173a7014971be2ec935730333,6,182100.0,Hot,Top,"3,3"
ab001d5280c52030af409e9d82325b62b04518fe70feb5c31d52059697d10ee9,5,65459.34,Cold,Top,"1,3"
ab02ef3382af2ac34cdfccd12d2bbc4e0e64218c2c8821a754ec30e473bbd31e,2,55400.0,Cold,Newbie,"1,1"
ab042a4b4c3d56fb5bc8b88b797312a588144668d22d26dce24ccd6ea40632d8,2,110300.0,Warm,Newbie,"2,1"
ab0bb0dc38b4f0d7714f4351c568bbc06b0aa6758e1cb9ce94da18a52cb140b5,2,123612.5,Warm,Newbie,"2,1"
ab0db0abff2d3dfaa20e237afc1153f541f8a9556350b26731582dccf254f117,2,18201.63,Cold,Newbie,"1,1"
ab1243deed3885b999043e8ab1aac91e373c67af588f5d0b52ad7bd7d70eb3fc,2,161209.09,Warm,Newbie,"2,1"
ab15e17f9ff76a734dffa41fc0bcb9db446b9b2b1daba4a7564770ea47d45ef0,3,261396.61,Hot,Regular,"3,2"
ab1ae927356e9a30e38f48875cba02cf8bd72a162999cb20f08852b384fb999f,4,101800.0,Warm,Regular,"2,2"
ab231f55c90ac82e3e504f673ed32e04afe7a4ee665e2023999669e73422636d,2,80620.0,Cold,Newbie,"1,1"
ab244f4323ef9a14744a8f839793e3353e6e70c5425b1475886ca87569c32fbb,6,308700.0,Hot,Top,"3,3"
ab261e9b1b2022bc0f71d8c401060dd9478e9af8b4104633f5424593054daf63,2,243000.0,Hot,Newbie,"3,1"
ab29a2cff1e8b61b52679f53a8350f3996df7a3153b12fb2fc744b28bdfa7d49,13,1035080.0,Hot,Top,"3,3"
ab2f322cbc4083132699f2cf8975530b19e1953ca584539bd1a8de2eb2debf2f,3,107700.01,Warm,Regular,"2,2"
ab2f8b38a41951a7f34a529c75d853e5fcadd8387ea0531a0cd2dac197e75627,9,219998.58,Hot,Top,"3,3"
ab38acebbf148518978ab578438f90a077adbee200325a7faaaa9fbb5b19ef59,5,213199.6,Hot,Top,"3,3"
ab40d9cf4b5ac74f8ab951b368b3aad1a8290344a67399c81e218d6ccbbd607f,13,284200.0,Hot,Top,"3,3"
ab41ba7a8c501c191472ea10681b646faa22836c97b344c540f23b1c313340f8,2,136314.72,Warm,Newbie,"2,1"
ab431c5af5448f405b6f56e4e1d2428f5b0a081e777ac5321aebc0fcbeaeb300,2,219592.18,Hot,Newbie,"3,1"
ab448b37-0504-431a-bdc3-9e9d7eb00601,11,240059.2,Hot,Top,"3,3"
ab4815d965bdc26ec5c0cc2d397e4cf6aa3eaf026ce6526906635c73f130bf45,2,167500.0,Warm,Newbie,"2,1"
ab4b872bded34c5a4f60a9fcdc50090d5050f3cbb16119574c697bf8f4f73b34,3,149999.04,Warm,Regular,"2,2"
ab4cd1d2f341014c33a46aac26d2ef0643761952f3c769c9f223814b23825608,9,401900.0,Hot,Top,"3,3"
ab55de4563b952e35c8848a5e4216d22b0ec708a1c30c26c91a8c95a0ee06838,2,33400.0,Cold,Newbie,"1,1"
ab57e181-e601-45d0-9620-b909dbccba4d,2,77000.0,Cold,Newbie,"1,1"
ab5e0fd14d8a8ec1b3507772f976080cee31be99204121a07ba960d4ac9daa91,2,107500.0,Warm,Newbie,"2,1"
ab60dcc6f39cc8fca4ec377aeb2c43dd7a4fc8195f9abd1e7cb08f15cb7ad0b1,2,115000.0,Warm,Newbie,"2,1"
ab64b4b9e8c771a50078c3639a9289393b7420ce4a1ef1ee6384dd94a4b8971f,2,62499.600000000006,Cold,Newbie,"1,1"
ab65578295e2973550204b7333452a92fdb622c619de8799d2615721b6df9d93,2,21000.0,Cold,Newbie,"1,1"
ab65dcab959e2ba9dffec067dc3bfa184cd307cab29baf28b1733e6d35cba716,3,146097.6,Warm,Regular,"2,2"
ab67ea94179e226c30b03ab77b4c060c4ce5c5b0008883cd8198077c5e9b17dc,2,152800.0,Warm,Newbie,"2,1"
ab6a1141e0733702ec197fb8c011b0fea199b477182ca57a5ee5a020a6e29f13,5,120741.5,Warm,Top,"2,3"
ab6d4b9609cd1bfb7ef612a468cae11a2358ad7b7a7d77a8bace2c2a1ff2a6c2,2,125800.0,Warm,Newbie,"2,1"
ab71ac40c66b0f5a970f306809ba7a1298c9ea6ceebc05e4bcec067f3b787603,2,39900.0,Cold,Newbie,"1,1"
ab72380101aaff1313a7808985d0696bfd2f14c1614e884fbd3b53ce4842e4bc,6,127517.01,Warm,Top,"2,3"
ab738561217b6e80a8c8ced69dd1afec96834f7ff3bc939882c4fcde35ca7a6d,2,101200.0,Warm,Newbie,"2,1"
ab73d754c5a42d69a5c3a279783e84bb5ae52800ae03cae63f3ecac157077380,5,179599.91999999998,Hot,Top,"3,3"
ab7647fa371f1d9d54350a2adaf6212a138b2dda4be1e5a3a5200b3be8c8d547,10,522740.0,Hot,Top,"3,3"
ab78a2f00847095f22fad4670eb964fda5044dbd06f1cc5ff0a936113b77e14f,2,132185.56,Warm,Newbie,"2,1"
ab78aa2b3502f7028a5382a807dc230fcfa4c9f664a722d5078f722d71bb639c,8,232639.63,Hot,Top,"3,3"
ab78d47e96bd1cb127a1c839303da71ee2015366655d0572a726ed5b9e2ce7b9,2,55760.0,Cold,Newbie,"1,1"
ab7a5dcd-043b-4a33-ba05-0b1e01917b3d,2,55157.53,Cold,Newbie,"1,1"
ab7c5b5d46572e060dd03d98d8406e889e36eea5c83ef6f5935cf9eb779a3896,2,83400.0,Cold,Newbie,"1,1"
ab8033ed277457a493d49f6f821748e7bdfd24da912d9fc478161a617ba1cbd1,2,86850.0,Cold,Newbie,"1,1"
ab8381c57fbff1d304a920ac769a017e54192fde9d08cbba638905603288b918,14,247761.81,Hot,Top,"3,3"
ab8651b08f01f87d37c03a9bde9fb684f30dcde36f5c15d5cd63416dcdd2379a,6,316190.0,Hot,Top,"3,3"
ab868dcb2207266e3973df811366a092d4fce462f63f9ec5382e934645d65fd0,2,77100.0,Cold,Newbie,"1,1"
ab87a6f28842a5ae4d89ad5890f587f8d9e521a929dd4101c75e18967e2ac4b3,2,102600.0,Warm,Newbie,"2,1"
ab899b66dd639caf515107be3c27ae06b777cf5a515cefc87bb3f8e12078dfae,5,76059.0,Cold,Top,"1,3"
ab8d31603fdb73bd6f54fa89c7da18d44b70abb037e0b5fcffabfea230f2af2b,2,395300.0,Hot,Newbie,"3,1"
ab8df99257876e88c695f8e8123dccc6b35f5333c35986a59162924c618db423,5,79800.01,Cold,Top,"1,3"
ab91615b64f699a13bd3c3b29968d9a99453c4c414da81cc16cfe2f624316314,2,27656.25,Cold,Newbie,"1,1"
ab9284e4031e8330b482576d59439c8dd20153a780380abb38e6ed027685b6d9,9,492400.0,Hot,Top,"3,3"
ab9877e367dc6a6fa11ccfb67814b94b1c1029a94d5c3f38110e9268bff51cb2,4,94497.8,Warm,Regular,"2,2"
ab9ace1d-accc-421c-a514-df04aa382e26,13,754621.92,Hot,Top,"3,3"
ab9bf2e4b5b78392a1b21143c85aa39e2fb85534d0d9232b564ca9287ea18946,2,115819.0,Warm,Newbie,"2,1"
ab9c8d66ae56ba70329d8cca48adb9eacd461825dc106ae34800ab2f419fec50,2,120551.51999999999,Warm,Newbie,"2,1"
ab9da984223d0381cc0eb119eeb8f47ee829a93bf9af308475a8c65540775ac3,2,88720.0,Warm,Newbie,"2,1"
aba40366151722a4b11ddff74af229145142542b61434464b12697389d24d347,2,55400.0,Cold,Newbie,"1,1"
aba69d21-f20c-40e8-ba98-63966fbed42d,2,50808.06,Cold,Newbie,"1,1"
aba6e04145bd46d94c199c31e66153f082b1b34092ed3155301479a9cc1d4e25,2,81029.41,Cold,Newbie,"1,1"
abb810a9eb88c9822db6b6804f09277c12a2bea74199e843c16c7e7b43d40af4,2,20000.0,Cold,Newbie,"1,1"
abbc3c23cd2a310c1218083ae9d53f6075165fb72775ffb0df91f8b7a11bfa25,21,1216779.2000000002,Hot,Top,"3,3"
abc122ff-8448-4f0c-956f-f8c4a7115c9a,4,281700.0,Hot,Regular,"3,2"
abc27cd39418fba8489216d51894224d852db4d75ced26a3692325dfe5bdda16,6,564920.0,Hot,Top,"3,3"
abc45813eba43d05cf895ea654ec5f1e7cf120500e7bfc636d929f579a64123d,51,901764.7300000001,Hot,Top,"3,3"
abcc6b9566d9293ac55158d6b05d9c8e4855cf0eeda5b18ca6e95aac590e685b,2,12400.0,Cold,Newbie,"1,1"
abcce750a0dd08f23fb740af96be2262b70e3956ff9855ed2b017fd5f3f1f732,2,30499.6,Cold,Newbie,"1,1"
abce0d063a692ae2e2daefa09b10aaac11045a68dc5b88e7a2c3194ed0b5db69,2,138499.58,Warm,Newbie,"2,1"
abcea622fd086dc76cfef10c5574138b2f3e976b340a671ebab93409313f5aec,2,53069.06,Cold,Newbie,"1,1"
abd014338a4feb667ce854ca9b1cf2dcbe0863a140087ae9212bb88356b54c08,2,157592.88,Warm,Newbie,"2,1"
abd04bc262526fcafdf6b988abce24b4f917e2c72df5aa715944c781a6180d6f,5,157500.0,Warm,Top,"2,3"
abd09112541ab28cc11e38542df1870ab1dd1a553dd592b8e702d6c1a5341fb6,2,197800.0,Hot,Newbie,"3,1"
abd11591791dedb47daa5ce7bb9fce9497ac69b5eb89311e34ec5cb830f2bc71,3,195875.0,Hot,Regular,"3,2"
abd5559909661fdac29ab959082c7e2059a911f1d68333bb2fe419f0286740fa,20,998796.16,Hot,Top,"3,3"
abd68f929fe3f094caa0e2900aad40c405605f8f1867e557b2c585aec73a835f,2,100340.0,Warm,Newbie,"2,1"
abd809f466c34946cf883b92efc3fd0644355c2503565b091100dc8ea4c6a422,3,83120.12,Cold,Regular,"1,2"
abd8f409454618cf645ebd0fd463157b43177a0e4a0d1dd2cb24526decb49d36,2,99450.0,Warm,Newbie,"2,1"
abdcd880-e6f2-4089-b68c-6d7eaf907398,2,160500.0,Warm,Newbie,"2,1"
abe386cdb86c5231e5aa3d959a34748ce40806e0a7ed166e155a1f435a2aff54,2,48600.0,Cold,Newbie,"1,1"
abe47406b98498e9e178b908c22e6471b2069b66894ed7b4d8caa20b666c6fb0,16,429900.0,Hot,Top,"3,3"
abe541e54b7189ce5b7edade89ca68c3f3b4ec6ee85ddcf576fdd30a711b2bde,9,325196.92,Hot,Top,"3,3"
abe5fea7d5e2ec881a9d841eac8fe7f054b6d2e08abf5dbca5c4c09c9b82ca3d,2,109600.0,Warm,Newbie,"2,1"
abe60097666c9a3e43a42bb474751c854884e1e68055bc3434f4981256bc46c2,9,510780.0,Hot,Top,"3,3"
abe7ce99d889d78ad2e6ac534a8f06170097cfdd536e8c8bb0e08f9e9df0fe86,36,643948.0,Hot,Top,"3,3"
abe8cf77ff488f362bbe853bdf8c35793ce3a47d3255ef17487745818809d0f5,2,124000.0,Warm,Newbie,"2,1"
abeb84e8-b3d3-4f4a-a544-2c3c1e9625e7,7,135000.0,Warm,Top,"2,3"
abf271dead193b2ea83f6619c3c26a4fee444d132428bff0c70b1458ccd6aca6,2,105100.0,Warm,Newbie,"2,1"
abf416949487dfabfde6012c70f46858c8c34cd1cc9293001d84b60cb3850499,2,80750.0,Cold,Newbie,"1,1"
abf4ae8e1269cd6f67d85d64b65ca11ecc8cbee89f0a908e9e58e6f11dcc52c6,8,408632.85,Hot,Top,"3,3"
abf5823aadd66e7d4df8fdd21ac9542b50eb1c55a1fcc7ec5dd279164e5d9356,3,335561.4,Hot,Regular,"3,2"
abf86dfa45e1dd69366364771f6fbb51102ba4d081431d9beaa69532a39f9be6,21,593202.8200000001,Hot,Top,"3,3"
abf917a67dec1dac36a2fc3accb11e065aff61abe5490eef7dfb0e21a888de32,12,339459.54000000004,Hot,Top,"3,3"
abfbcbe473ded141a4fd55c79b7c8d1326ca31423a92bd75ba039e131b8977c6,2,102200.0,Warm,Newbie,"2,1"
abfdc45df5e5c8bb85c754555939acbd9fdfe206d8b6ce0911b1b0be8dfd94d8,14,750750.0,Hot,Top,"3,3"
ac01f955a2b2966aa58b2ca751cb886f5765325c9b30f7d780a8e6a11ee06bca,14,801444.44,Hot,Top,"3,3"
ac030eeb8d690b16c36b71c58ce18c6d809f30b17cfadb665269afe0570a6703,8,1061118.67,Hot,Top,"3,3"
ac0677d8953e12221aac948d652b211a2afe3880360f82fd5659f80a757fe119,17,497718.68,Hot,Top,"3,3"
ac0c059d398a024f74642903542fa81626c12f431f825daa1fd9482c0a343c2c,2,158000.0,Warm,Newbie,"2,1"
ac11864678565093a9254018c69f3659f9088a3bcfdac2261e40aab175a5660f,8,175899.34000000003,Warm,Top,"2,3"
ac128627bad4f3e1789efee38497b2baac0c867bb76ab9e9a5bd952bcf4fb312,7,93745.0,Warm,Top,"2,3"
ac13bc6a-4768-4783-bef2-141fe7bcda3e,2,176400.0,Hot,Newbie,"3,1"
ac147e6e6942c457334529d7d1453dd59d7f7f3bc15064463dbff221626b0423,2,95900.0,Warm,Newbie,"2,1"
ac151a60d1325c8c05207d685e27214895aea94f98d78281ff1a42d80e11206d,2,118500.0,Warm,Newbie,"2,1"
ac15696db746b2bc26414d466d29039e935805143bce5bcb3d5a5bc00009929f,4,114566.66,Warm,Regular,"2,2"
ac1ca21bafa988a9ca32110a9074d229cf108cbe895af9c18a34380dc2bdce5f,2,63369.09,Cold,Newbie,"1,1"
ac1d67b76358373b6c7c5e96f879c4376a35b1d7f12f848336dd1e66b403973e,3,112380.0,Warm,Regular,"2,2"
ac2353a4-b1b3-47f5-901d-95454f93c949,2,119998.0,Warm,Newbie,"2,1"
ac23e0166d90ed14ead0b1f5d8d2fdd7260d73d5fa9654722f37db478f73129f,2,69750.0,Cold,Newbie,"1,1"
ac24d33a-454e-4987-ad66-a35543da2fd3,2,79080.0,Cold,Newbie,"1,1"
ac2555317da1eb1f16c079aaed19e54d2a5b01b853b2231d6ede4dbdc6b2c603,5,158440.0,Warm,Top,"2,3"
ac295bef-1661-4977-bb5a-96434737512a,3,215253.33000000002,Hot,Regular,"3,2"
ac2a3749085d3d93d4d297fe4e850635b0aefca0a8e2d88a9c3c4aff02226e95,9,484020.0,Hot,Top,"3,3"
ac2ba24326b042b1332dd528a0228c2aa6a3a5448b67bf5b140706f9d9d9cc29,4,104240.0,Warm,Regular,"2,2"
ac2bcc123eed749f4f80822572481b6691f2597c74bd4bbb4d2191454af0c27a,4,149283.13,Warm,Regular,"2,2"
ac3149c0530d1a5660d574d5443949076a3562642bb12e5c1c6cea7153aff849,4,191699.36,Hot,Regular,"3,2"
ac3b1da74a2b0cf19bfc4931c9391b2b02842ed13dc86a294ecb95f51ff7cd37,3,164170.64,Warm,Regular,"2,2"
ac3bb1ce19ffd239ffee41fb582033c80e0676edb1500837c384af6d4aa0e82f,3,88815.76000000001,Warm,Regular,"2,2"
ac3de43d42daff8bf7865857421b9bceae414a43d637746a02b9f0911fa085d6,2,60100.0,Cold,Newbie,"1,1"
ac4475e196d1b0f09a07a0acedc08a495c73a6b7e29bb0c9f922b05e7381b5c8,7,428087.05000000005,Hot,Top,"3,3"
ac4a010fe55c593464ec39354ab2bc7a089f8a14f7c97597602742c383a745c2,5,202300.00000000003,Hot,Top,"3,3"
ac4cb31fc639446926bcc3aff5c36d938c406ecacd4c02e4823f80e51e92c9bc,11,564100.73,Hot,Top,"3,3"
ac4f3f292fe2c795690ae8de73fd58ae6ced4c9059daeeab20db0f9ca81fc9f7,6,439366.66000000003,Hot,Top,"3,3"
ac57fa11e05ff8af698aab96cf92b6f77fff608689043ce01486b7cbe6cbfe66,2,110800.0,Warm,Newbie,"2,1"
ac58234ff41e4ffe1949ab981299201a530d54a2cce52f9e6af1f2f8299dd98a,2,62800.0,Cold,Newbie,"1,1"
ac5ce7d2e9610520e6ac62a8504b730a87f89ca9c91c31a26f5d18facfc905ce,2,23029.92,Cold,Newbie,"1,1"
ac60b9ac134daadfeb0e629dec6d443f5e442637014d27cd506f13a4e41cf542,7,370599.36,Hot,Top,"3,3"
ac65f44bd8be52b98b44c33176c58fbc3fcfbe215e52ef1c57d7345a59f58707,5,113438.64,Warm,Top,"2,3"
ac68271578a911dc97c046c03b8e18e163172572451acfd1753e1e19278cdf1f,16,937878.69,Hot,Top,"3,3"
ac685ee8163d0dfaa9caef04495089ca688e5b766f8a4c5308b9cc7ea41fb607,4,114480.0,Warm,Regular,"2,2"
ac6abc6f22dd62f646194ca27846fe2708c28592a6b8364122c006348efe7afe,2,112580.0,Warm,Newbie,"2,1"
ac6cf763fc4ed45686f8676e256a74af3307a22fc158539affcf175efc22aeb5,7,235799.68,Hot,Top,"3,3"
ac7211eee58bead1608dff3df2fb744364e119c8d58de08c929ffb8e1b410299,4,142894.04,Warm,Regular,"2,2"
ac77396aeb8bf1afd5bfb56fe023567dceede782f184d3258f0bfe3b1d687bdd,4,153361.2,Warm,Regular,"2,2"
ac79542a806b808f7427ffa45fc97421b03f3c6c2a33115fba978d42cab59b85,2,64600.0,Cold,Newbie,"1,1"
ac7fd3960be6e151204ee59f82a431e4d1b87234dab253d34025b2135bc60c48,4,183320.0,Hot,Regular,"3,2"
ac83d17ff2f7bb98fadccc3d095c1a5705acff9349936375b6b8555989705d34,3,105944.12,Warm,Regular,"2,2"
ac8f5ff1fcd1099f20aaca0921f319b07dd6e9a22a7588075fbf288a0c26104c,4,109499.84,Warm,Regular,"2,2"
ac90ec7506676c1478be4ca2ad345aa345e7928f80a98924c3065d80cf28115f,8,307897.48,Hot,Top,"3,3"
ac917188d652ce8fef85460ded23d0b0e6efd1cc1b875d402e14b8e1cf1af7ce,3,67498.74,Cold,Regular,"1,2"
ac929c12966dd0539cde6de0c6d7c4bce29c1ae879c471ce9b3a0531180dd92e,2,65600.0,Cold,Newbie,"1,1"
ac92d911409fd83bae6d86079a81ef6ff34737897e52ebede68ea14c3b5b7e24,2,20000.0,Cold,Newbie,"1,1"
ac92f9fc7139ea2e04ebfccc56ead75dc72dbaba490e304729dd836e1fe8cf7c,2,77300.0,Cold,Newbie,"1,1"
ac988e4e2714dc87db915e88cdc17bd6a98e94489b63ca10b992bbf2d8fe1727,19,568116.62,Hot,Top,"3,3"
ac9ceb2001586da219de669502d2685fdf71c85dfcead2106c3cd2218384a984,8,270000.0,Hot,Top,"3,3"
ac9d80183967222ac70518fa199dded2880fd1572918a8f1e5549a3354eeda1d,5,256900.0,Hot,Top,"3,3"
ac9dfefe722fd7d9cfb2a76acccffd8b24c9ac1efafda2e472b37d8f0ecf23af,4,197421.59,Hot,Regular,"3,2"
ac9fa2d7-1e04-4114-85cf-d5a2d8d05975,2,60096.15,Cold,Newbie,"1,1"
aca0367e644f9cff131c4818fc6cf2f45d12e6a7dd9f77ffa4fa9f1fe21610a9,5,215004.02000000002,Hot,Top,"3,3"
aca236b58f49caf1324b9db96f2c36bf173ae4fed4a98e7e884e4f6b031a7eb2,3,56635.78,Cold,Regular,"1,2"
aca54526ef8dac9a4abb78bcb19186767170202211fc0d917beac017adefde75,5,235000.0,Hot,Top,"3,3"
aca99d0a-a707-4b95-b148-7986d9762a83,5,224500.0,Hot,Top,"3,3"
acaa6fb561ae4f9f2cf415471bca2ea589f637de0a4bc22fa3bf6ff41cc1e4b7,4,263900.0,Hot,Regular,"3,2"
